iter	Logloss
335	0.02522961341
336	0.02522617961
337	0.025215989
338	0.02520670853
339	0.02519709294
340	0.02516904386
341	0.02513212374
342	0.02512270855
343	0.02512145274
344	0.02508841173
345	0.02508813142
346	0.02508786213
347	0.02502889914
348	0.02499930191
349	0.02499614338
350	0.02499150085
351	0.02493766154
352	0.02493228214
353	0.02490444426
354	0.02487605547
355	0.02484778512
356	0.0247948321
357	0.02475037297
358	0.02474356271
359	0.02474275722
360	0.02472972926
361	0.0247004478
362	0.02466863692
363	0.02465749733
364	0.02465596244
365	0.02464760175
366	0.02464652647
367	0.02462018255
368	0.02461214448
369	0.02460279656
370	0.02458223994
371	0.02458162734
372	0.02453701787
373	0.02450898071
374	0.02449883018
375	0.02444064909
376	0.02442754309
377	0.02441927589
378	0.0244112291
379	0.02440941109
380	0.02434335938
381	0.02434134021
382	0.02433145335
383	0.0243117783
384	0.02431119986
385	0.02429023276
386	0.02429000445
387	0.0242840703
388	0.02426063358
389	0.02421486323
390	0.02419087133
391	0.02416024926
392	0.02411676422
393	0.02409684012
394	0.02406560943
395	0.02405246689
396	0.02403975759
397	0.02401937571
398	0.02401256519
399	0.02400855479
400	0.02397314963
401	0.02395114035
402	0.02394898354
403	0.02391184272
404	0.02390151091
405	0.02387640016
406	0.02387130641
407	0.02386592912
408	0.02386057025
409	0.0238281671
410	0.02379727675
411	0.02378903261
412	0.02375120058
413	0.02375104479
414	0.02375065425
415	0.02374426971
416	0.02373791549
417	0.02369311452
418	0.02365876028
419	0.02365558414
420	0.02364330801
421	0.02360573097
422	0.02357490237
423	0.02356608273
424	0.02354921228
425	0.02352208677
426	0.02348241758
427	0.02345550813
428	0.02342745487
429	0.0234088483
430	0.02338790741
431	0.02335199109
432	0.02332861613
433	0.02330679738
434	0.02327721317
435	0.02327419288
436	0.02327034397
437	0.0232687505
438	0.02323871361
439	0.02320273323
440	0.02316963188
441	0.02312686077
442	0.02312622247
443	0.02307773685
444	0.02307505193
445	0.02307291468
446	0.02306333088
447	0.02304078596
448	0.02303431481
449	0.02302901056
450	0.02302889371
451	0.02300845982
452	0.02300723198
453	0.02300711829
454	0.0229845796
455	0.02294712485
456	0.02292072224
457	0.02287456218
458	0.02287422861
459	0.02286047009
460	0.0228396595
461	0.02281740609
462	0.02275627365
463	0.02273657992
464	0.02272489007
465	0.02266422573
466	0.02264251712
467	0.02262922835
468	0.02259422367
469	0.02256644693
470	0.02254547026
471	0.02253037849
472	0.02251552281
473	0.02250408732
474	0.02249291539
475	0.02248290543
476	0.02245443447
477	0.02241743494
478	0.02238577309
479	0.0223655683
480	0.02233527971
481	0.02231000364
482	0.02229673611
483	0.02225743798
484	0.0222344901
485	0.02221497668
486	0.02220809973
487	0.02219541035
488	0.0221843922
489	0.02217101419
490	0.02216946468
491	0.02214489045
492	0.02213008358
493	0.02212638864
494	0.02212611911
495	0.02211474064
496	0.02211262853
497	0.02210298741
498	0.02208777645
499	0.02207432943
500	0.02204466568
501	0.02202652566
502	0.02199439785
503	0.02198377218
504	0.02195592511
505	0.02193230802
506	0.0219320327
507	0.0219171
508	0.02191487789
509	0.02190243181
510	0.02189807506
511	0.02187440852
512	0.02182379105
513	0.02182198343
514	0.02178951109
515	0.02177121228
516	0.02174419297
517	0.02173102137
518	0.0217200358
519	0.02171949331
520	0.02170156149
521	0.02169790238
522	0.02169492475
523	0.02168163665
524	0.02168134666
525	0.02165884583
526	0.02165818595
527	0.02165717549
528	0.02164779452
529	0.02162653191
530	0.02162143188
531	0.02159233699
532	0.02158322097
533	0.02157924783
534	0.02157184969
535	0.02156971703
536	0.02156007301
537	0.02155909665
538	0.02155889424
539	0.02155625186
540	0.021544247
541	0.021536966
542	0.02153651822
543	0.0215150179
544	0.02150653781
545	0.02149909319
546	0.02148476491
547	0.02146717132
548	0.0214582453
549	0.02143323626
550	0.02142933315
551	0.02140161997
552	0.02138422592
553	0.02133761485
554	0.02133742574
555	0.0213177206
556	0.02130712876
557	0.02128071383
558	0.02127107088
559	0.02126841991
560	0.02124929702
561	0.02123271648
562	0.02122738596
563	0.02122722195
564	0.0212270612
565	0.0212130046
566	0.0211994687
567	0.02117540642
568	0.0211663679
569	0.02115581995
570	0.02114410056
571	0.0211351024
572	0.02113310923
573	0.02113170168
574	0.02111887201
575	0.02109808367
576	0.021081197
577	0.0210701515
578	0.02105819004
579	0.02104144328
580	0.02102526748
581	0.02101502341
582	0.02101376908
583	0.02100877777
584	0.02098867923
585	0.02098018057
586	0.02096345679
587	0.02094750115
588	0.0209470643
589	0.02094428364
590	0.02094181583
591	0.02093527392
592	0.02091411709
593	0.02091305357
594	0.0209105745
595	0.02090195156
596	0.02088441686
597	0.02088325069
598	0.02087850338
599	0.02086321886
600	0.02085991498
601	0.02084006848
602	0.02082654443
603	0.02082577222
604	0.02080974462
605	0.020792185
606	0.02077544666
607	0.02074394456
608	0.02071198989
609	0.02068211786
610	0.02067271916
611	0.02065758063
612	0.02063189364
613	0.02060927153
614	0.0205926954
615	0.02058575245
616	0.02057124189
617	0.0205602042
618	0.02055787993
619	0.02054985231
620	0.02051066458
621	0.02050773999
622	0.02048660303
623	0.02047332755
624	0.02045731133
625	0.02044116101
626	0.02043127458
627	0.0204162866
628	0.02040850916
629	0.02039395545
630	0.02037900049
631	0.0203613273
632	0.02034774317
633	0.02031970023
634	0.02030584417
635	0.02030508809
636	0.02027711865
637	0.02025016777
638	0.02022419224
639	0.02021536874
640	0.0202098196
641	0.02020044768
642	0.02019745628
643	0.02017251345
644	0.0201484614
645	0.02014809595
646	0.02013452611
647	0.02012088665
648	0.02012051538
649	0.02011661009
650	0.02010001494
651	0.02009060037
652	0.02007756895
653	0.02006447528
654	0.02003540573
655	0.02003368168
656	0.01999623908
657	0.01999257541
658	0.01998421272
659	0.01997076428
660	0.01995739863
661	0.01994440164
662	0.01993345748
663	0.01991069166
664	0.01990796305
665	0.01990634484
666	0.01990544797
667	0.01989315899
668	0.01985729066
669	0.0198489237
670	0.01983707051
671	0.01983352718
672	0.01982608816
673	0.0198137112
674	0.01981283176
675	0.01981182148
676	0.01977734812
677	0.01976444819
678	0.01975314373
679	0.01975283328
680	0.01975129571
681	0.0197505786
682	0.01972792961
683	0.01971548983
684	0.01970514357
685	0.0196719506
686	0.01966452117
687	0.01965885932
688	0.0196573758
689	0.01965593354
690	0.01964109466
691	0.01963720557
692	0.01962619038
693	0.01961922979
694	0.01960989429
695	0.01959549537
696	0.01956367537
697	0.0195622526
698	0.01955421328
699	0.0195464443
700	0.01951751377
701	0.01950105103
702	0.01949707807
703	0.01948445762
704	0.01948205746
705	0.01944557498
706	0.01943189312
707	0.01941865988
708	0.01941834407
709	0.01941773677
710	0.01941234646
711	0.01940183563
712	0.01938656638
713	0.01938036062
714	0.01937488902
715	0.01936608598
716	0.01935879425
717	0.01935226487
718	0.01935071774
719	0.01934078173
720	0.01931066367
721	0.01930936484
722	0.0193009321
723	0.0192939034
724	0.01926675107
725	0.01926547792
726	0.01924446917
727	0.01923541338
728	0.01923377734
729	0.01922041535
730	0.01920853427
731	0.01920725549
732	0.01919627722
733	0.01919004739
734	0.01918947474
735	0.0191768075
736	0.01916373917
737	0.01915151204
738	0.01914645109
739	0.01914615956
740	0.01911421442
741	0.01909984592
742	0.01909506562
743	0.01909254426
744	0.01909229988
745	0.01909208234
746	0.01907912009
747	0.01907489652
748	0.01907368745
749	0.01907347529
750	0.01904498148
751	0.01904078181
752	0.01903235769
753	0.01902467655
754	0.01902335365
755	0.01901699151
756	0.01899688667
757	0.01899666171
758	0.01898903461
759	0.01898164434
760	0.01897740061
761	0.01897616596
762	0.01896908603
763	0.01896294871
764	0.01894450075
765	0.01893563429
766	0.01892193005
767	0.01892012131
768	0.01890013168
769	0.01889892872
770	0.01888600013
771	0.0188759521
772	0.01886714685
773	0.01884012523
774	0.01882081632
775	0.0188122901
776	0.01881089447
777	0.01880975053
778	0.01880153472
779	0.01877705341
780	0.01877573746
781	0.01876339825
782	0.01876226001
783	0.01875824171
784	0.01875022254
785	0.01874350471
786	0.01873699329
787	0.01873138427
788	0.01871389982
789	0.01870682621
790	0.01868998071
791	0.018689787
792	0.0186786304
793	0.01867085701
794	0.01866953771
795	0.01865452337
796	0.01864705551
797	0.01863766122
798	0.01862812475
799	0.01862191507
800	0.01861119624
801	0.01861098972
802	0.01861078703
